lon,lat
26.868700000000231,51.475499100000562
26.320270000000182,51.463981800000049
26.901280000000234,51.348799500000652
26.119360000000164,51.335462700000662
26.200810000000171,51.43548870000059
27.897299448902164,51.305637711420864
26.494030000000198,51.578859300000488
27.205360000000262,51.625538100000455
26.477740000000196,51.5306658
26.461450000000195,51.518843700000531
26.5157500000002,51.598864500000474
26.494030000000198,51.57552510000049
26.5157500000002,51.57552510000049
26.564620000000204,51.628872300000452
26.461450000000195,51.535514700000519
26.895850000000234,51.288783900000695
27.178210000000259,51.625538100000455
26.450590000000194,51.534
26.211670000000172,51.442157100000586
27.960073076154345,51.244423771142088
26.542900000000202,51.63220650000045
27.883346152308686,51.300149596991908
27.883346152308686,51.311125825849821
26.977300000000241,51.455493900000576
26.418010000000191,51.495504300000547
26.18452000000017,51.375473100000633
26.358280000000185,51.488835900000552
26.217100000000173,51.475499100000562
26.29855000000018,51.462162300000571
27.911252745495641,51.404423771142085
26.428870000000192,51.528846300000524
26.206240000000172,51.442157100000586
27.897299448902164,51.300149596991908
26.466880000000195,51.480652800000037
26.309410000000181,51.465496500000569
26.211670000000172,51.477318600000039
27.129340000000255,51.578859300000488
27.178210000000259,51.652211700000436
26.466880000000195,51.532180500000521
27.2814,51.447556567131301
26.477740000000196,51.485501700000555
27.18907000000026,51.625538100000455
26.559190000000203,51.642209100000443
27.6234700000003,51.588861900000481
26.575480000000205,51.628872300000452
27.295353296593479,51.293889363120513
26.868700000000231,51.480652800000037
26.461450000000195,51.507326400000018
26.977300000000241,51.462162300000571
26.483170000000197,51.528846300000524
26.580910000000205,51.675551100000419
27.140200000000256,51.578859300000488
26.488600000000197,51.538848900000517
27.078889889780434,51.627128456552235
26.483170000000197,51.522177900000528
27.118480000000254,51.568856700000495
26.434300000000192,51.528846300000524
27.037030000000247,51.502172700000543
26.526610000000201,51.592196100000479
26.504890000000199,51.592196100000479
26.950150000000239,51.382141500000628
26.955580000000239,51.395478300000619
26.808970000000226,51.462162300000571
29.018980000000425,51.482167500000557
26.456020000000194,51.515509500000533
28.247920000000356,51.625538100000455
27.064936593186957,51.517366167973101
27.118480000000254,51.625538100000455
26.162800000000168,51.392144100000621
26.504890000000199,51.534
26.483170000000197,51.5273316
26.428870000000192,51.497323800000025
26.575480000000205,51.63220650000045
26.396290000000189,51.542183100000514
26.358280000000185,51.498838500000545
27.129340000000255,51.572190900000493
26.542900000000202,51.635540700000448
26.206240000000172,51.477318600000039
26.570050000000204,51.63220650000045
26.5157500000002,51.5621883000005
26.352850000000185,51.493989600000027
27.953112635276074,51.256244681560254
26.868700000000231,51.477318600000039
26.537470000000202,51.585527700000483
26.363710000000186,51.715561500000391
26.570050000000204,51.672216900000421
26.352850000000185,51.498838500000545
26.124790000000164,51.335462700000662
26.217100000000173,51.405480900000612
26.466880000000195,51.5273316
25.619800000000119,51.2821155000007
26.564620000000204,51.615535500000462
26.499460000000198,51.525512100000526
26.890420000000233,51.335462700000662
26.553760000000203,51.638874900000445
27.210790000000262,51.618869700000459
27.161920000000258,51.585527700000483
26.347420000000184,51.502172700000543
26.363710000000186,51.510660600000016
26.542900000000202,51.592196100000479
26.358280000000185,51.49065540000003
27.107620000000253,51.622203900000457
26.559190000000203,51.608867100000467
26.466880000000195,51.525512100000526
26.537470000000202,51.595530300000476
27.050983296593479,51.415207893361789
26.494030000000198,51.572190900000493
26.217100000000173,51.408815100000609
26.282260000000178,51.513994800000013
26.135650000000165,51.292118100000692
26.456020000000194,51.535514700000519
26.331130000000183,51.495504300000547
26.456020000000194,51.532180500000521
27.151060000000257,51.588861900000481
26.374570000000187,51.5206632
26.466880000000195,51.534
26.504890000000199,51.5206632
26.369140000000186,51.49217010000055
26.352850000000185,51.49217010000055
26.504890000000199,51.578859300000488
26.157370000000167,51.23532220000002
26.320270000000182,51.467316
26.477740000000196,51.535514700000519
26.352850000000185,51.725564100000383
26.477740000000196,51.487321200000032
26.162800000000168,51.238656400000018
27.295353296593479,51.301890108251882
26.559190000000203,51.675551100000419
26.320270000000182,51.465496500000569
26.553760000000203,51.608867100000467
26.162800000000168,51.241990600000015
26.825260000000227,51.480652800000037
26.483170000000197,51.538848900000517
26.380000000000187,51.5239974
26.461450000000195,51.497323800000025
26.553760000000203,51.598864500000474
26.808970000000226,51.468830700000566
26.5157500000002,51.5306658
26.559190000000203,51.64554330000044
27.172780000000259,51.598864500000474
26.211670000000172,51.298786500000688
26.5211800000002,51.588861900000481
26.483170000000197,51.5239974
27.309306593186957,51.29937747754947
26.211670000000172,51.473984400000042
26.466880000000195,51.522177900000528
26.510320000000199,51.57552510000049
26.472310000000196,51.538848900000517
26.564620000000204,51.625538100000455
27.107620000000253,51.585527700000483
26.380000000000187,51.5206632
26.18452000000017,51.408815100000609
26.580910000000205,51.672216900000421
26.504890000000199,51.528846300000524
26.537470000000202,51.582193500000486
26.461450000000195,51.534
26.96101000000024,51.402146700000614
26.895850000000234,51.328794300000666
26.923000000000236,51.722229900000386
26.396290000000189,51.548851500000509
26.808970000000226,51.467316
26.564620000000204,51.675551100000419
26.917570000000236,51.35213370000065
26.385430000000188,51.5206632
26.488600000000197,51.57552510000049
26.564620000000204,51.668882700000424
26.380000000000187,51.518843700000531
26.390860000000188,51.508841100000538
26.385430000000188,51.517329
26.5157500000002,51.528846300000524
27.897299448902164,51.404423771142085
26.461450000000195,51.5239974
26.553760000000203,51.672216900000421
26.466880000000195,51.5239974
26.466880000000195,51.508841100000538
26.472310000000196,51.485501700000555
26.200810000000171,51.412149300000607
27.031600000000246,51.500658
26.499460000000198,51.578859300000488
26.510320000000199,51.565522500000498
26.157370000000167,51.241990600000015
26.472310000000196,51.5306658
27.03703,51.467973138112491
26.499460000000198,51.5206632
26.428870000000192,51.493989600000027
26.548330000000202,51.672216900000421
27.295353296593479,51.29937747754947
27.03703,51.500901824686231
26.874130000000232,51.485501700000555
26.331130000000183,51.49217010000055
26.233390000000174,51.408815100000609
26.906710000000235,51.35213370000065
26.390860000000188,51.517329
26.352850000000185,51.495504300000547
26.472310000000196,51.532180500000521
27.813579669341298,51.344054512423561
26.564620000000204,51.635540700000448
26.358280000000185,51.49217010000055
26.884990000000233,51.335462700000662
26.168230000000168,51.228653800000025
26.895850000000234,51.325460100000669
26.472310000000196,51.535514700000519
26.570050000000204,51.628872300000452
26.559190000000203,51.668882700000424
26.499460000000198,51.565522500000498
26.570050000000204,51.638874900000445
26.477740000000196,51.5273316
26.314840000000181,51.463981800000049
26.206240000000172,51.302120700000685
26.586340000000206,51.675551100000419
26.477740000000196,51.522177900000528
27.890306593186956,51.162102054707738
27.113050000000253,51.638874900000445
27.134770000000255,51.57552510000049
26.5157500000002,51.578859300000488
26.173660000000169,51.372138900000635
26.461450000000195,51.512175300000536
26.504890000000199,51.572190900000493
27.167350000000258,51.608867100000467
26.217100000000173,51.473984400000042
26.374570000000187,51.5273316
26.374570000000187,51.534
26.488600000000197,51.528846300000524
26.5157500000002,51.588861900000481
26.352850000000185,51.500658
27.113050000000253,51.63220650000045
26.586340000000206,51.678885300000417
26.206240000000172,51.475499100000562
26.211670000000172,51.472164900000564
26.933860000000237,51.618869700000459
27.050983296593479,51.495413710257274
26.472310000000196,51.515509500000533
26.472310000000196,51.5206632
26.461450000000195,51.508841100000538
26.510320000000199,51.592196100000479
27.050983296593479,51.577735426691625
26.542900000000202,51.598864500000474
26.559190000000203,51.638874900000445
26.499460000000198,51.572190900000493
26.483170000000197,51.534
26.5211800000002,51.585527700000483
26.884990000000233,51.332128500000664
27.932166482967389,51.227959427855218
27.883346152308686,51.256244681560254
26.548330000000202,51.612201300000464
26.499460000000198,51.588861900000481
26.380000000000187,51.534
26.559190000000203,51.648877500000438
26.151940000000167,51.348799500000652
26.466880000000195,51.5206632
26.233390000000174,51.412149300000607
26.157370000000167,51.231988
26.499460000000198,51.5239974
26.450590000000194,51.508841100000538
26.217100000000173,51.472164900000564
26.456020000000194,51.517329
26.162800000000168,51.2519932
26.494030000000198,51.525512100000526
26.499460000000198,51.522177900000528
26.499460000000198,51.585527700000483
26.374570000000187,51.525512100000526
26.684080000000215,51.678885300000417
27.156490000000257,51.588861900000481
26.977300000000241,51.460647600000051
26.884990000000233,51.342131100000657
26.483170000000197,51.532180500000521
26.548330000000202,51.598864500000474
27.161920000000258,51.605532900000469
26.564620000000204,51.63220650000045
27.140200000000256,51.582193500000486
26.559190000000203,51.605532900000469
26.472310000000196,51.518843700000531
25.614370000000118,51.285449700000697
26.499460000000198,51.49065540000003
26.477740000000196,51.525512100000526
26.466880000000195,51.535514700000519
26.868700000000231,51.482167500000557
26.472310000000196,51.488835900000552
26.461450000000195,51.482167500000557
26.548330000000202,51.638874900000445
26.358280000000185,51.495504300000547
26.890420000000233,51.292118100000692
27.897299448902164,51.261732795989211
26.499460000000198,51.582193500000486
26.146510000000166,51.348799500000652
27.199930000000261,51.635540700000448
26.510320000000199,51.518843700000531
26.494030000000198,51.5273316
26.868700000000231,51.328794300000666
26.374570000000187,51.518843700000531
26.195380000000171,51.438822900000588
26.499460000000198,51.568856700000495
26.293120000000179,51.35213370000065
26.358280000000185,51.493989600000027
26.456020000000194,51.508841100000538
26.385430000000188,51.5239974
26.18452000000017,51.442157100000586
26.510320000000199,51.528846300000524
26.488600000000197,51.5306658
26.461450000000195,51.525512100000526
27.156490000000257,51.605532900000469
26.363710000000186,51.49217010000055
26.499460000000198,51.5621883000005
27.309306593186957,51.546342626852521
26.510320000000199,51.578859300000488
26.575480000000205,51.635540700000448
26.477740000000196,51.528846300000524
26.293120000000179,51.355467900000647
26.456020000000194,51.495504300000547
26.477740000000196,51.534
26.146510000000166,51.345465300000654
26.466880000000195,51.515509500000533
26.564620000000204,51.612201300000464
26.548330000000202,51.635540700000448
26.173660000000169,51.2519932
26.466880000000195,51.5306658
26.499460000000198,51.57552510000049
26.472310000000196,51.534
26.380000000000187,51.5273316
27.199930000000261,51.625538100000455
26.537470000000202,51.678885300000417
27.199930000000261,51.638874900000445
27.123910000000254,51.638874900000445
26.276830000000178,51.518843700000531
27.102190000000252,51.595530300000476
26.369140000000186,51.5239974
26.461450000000195,51.49065540000003
26.456020000000194,51.5239974
26.401720000000189,51.545517300000512
26.884990000000233,51.338796900000659
26.559190000000203,51.602198700000471
26.868700000000231,51.298786500000688
26.385430000000188,51.522177900000528
26.293120000000179,51.375473100000633
26.369140000000186,51.510660600000016
26.494030000000198,51.485501700000555
26.162800000000168,51.415483500000605
27.205360000000262,51.63220650000045
26.504890000000199,51.5273316
26.532040000000201,51.595530300000476
27.03703,51.470485768814903
27.037030000000247,51.500658
26.553760000000203,51.63220650000045
26.868700000000231,51.292118100000692
26.380000000000187,51.542183100000514
26.575480000000205,51.672216900000421
26.5157500000002,51.572190900000493
26.532040000000201,51.612201300000464
26.874130000000232,51.487321200000032
26.526610000000201,51.57552510000049
26.564620000000204,51.608867100000467
27.216220000000263,51.618869700000459
27.050983296593479,51.473461252541448
27.129340000000255,51.638874900000445
26.504890000000199,51.518843700000531
26.510320000000199,51.568856700000495
26.369140000000186,51.495504300000547
26.396290000000189,51.552185700000507
26.504890000000199,51.568856700000495
27.091330000000251,51.638874900000445
26.472310000000196,51.528846300000524
26.450590000000194,51.532180500000521
27.156490000000257,51.602198700000471
27.078889889780434,51.643592799839105
27.123910000000254,51.568856700000495
26.939290000000238,51.625538100000455
26.559190000000203,51.63220650000045
27.876353296593479,51.244423771142088
26.477740000000196,51.5239974
27.031600000000246,51.50399220000002
26.456020000000194,51.497323800000025
26.385430000000188,51.5273316
26.808970000000226,51.463981800000049
26.542900000000202,51.615535500000462
26.553760000000203,51.668882700000424
27.890306593186956,51.2554
26.553760000000203,51.642209100000443
27.107620000000253,51.582193500000486
26.526610000000201,51.598864500000474
27.194500000000261,51.625538100000455
26.428870000000192,51.495504300000547
26.157370000000167,51.228653800000025
26.553760000000203,51.612201300000464
26.526610000000201,51.612201300000464
26.466880000000195,51.513994800000013
26.483170000000197,51.525512100000526
26.483170000000197,51.535514700000519
26.504890000000199,51.535514700000519
26.461450000000195,51.5306658
27.509,51.128047542284172
26.548330000000202,51.668882700000424
26.472310000000196,51.487321200000032
26.559190000000203,51.612201300000464
26.819830000000227,51.49065540000003
26.423440000000191,51.5306658
27.79962637274782,51.256244681560254
26.206240000000172,51.478833300000559
26.461450000000195,51.532180500000521
26.456020000000194,51.5206632
26.456020000000194,51.5306658
26.352850000000185,51.502172700000543
27.295353296593479,51.447556567131301
26.341990000000184,51.502172700000543
27.18364000000026,51.625538100000455
26.369140000000186,51.5206632
26.396290000000189,51.545517300000512
26.227960000000174,51.412149300000607
26.570050000000204,51.625538100000455
26.211670000000172,51.475499100000562
26.5157500000002,51.482167500000557
26.211670000000172,51.478833300000559
26.314840000000181,51.467316
27.295353296593479,51.491461482562954
27.210790000000262,51.622203900000457
27.078889889780434,51.660057143125975
27.911252745495641,51.300149596991908
26.510320000000199,51.588861900000481
26.352850000000185,51.497323800000025
26.504890000000199,51.588861900000481
26.477740000000196,51.532180500000521
26.510320000000199,51.572190900000493
26.570050000000204,51.635540700000448
26.168230000000168,51.415483500000605
26.559190000000203,51.672216900000421
26.504890000000199,51.565522500000498
26.532040000000201,51.585527700000483
26.461450000000195,51.522177900000528
26.5157500000002,51.568856700000495
26.423440000000191,51.528846300000524
27.102190000000252,51.618869700000459
27.03703,51.517366167973101
26.461450000000195,51.495504300000547
27.03703,51.660057143125975
26.18995000000017,51.442157100000586
26.347420000000184,51.493989600000027
27.9879796693413,51.244423771142088
26.526610000000201,51.588861900000481
27.102190000000252,51.582193500000486
26.347420000000184,51.495504300000547
27.156490000000257,51.695556300000405
26.504890000000199,51.585527700000483
26.5157500000002,51.582193500000486
27.050983296593479,51.448533311099077
26.483170000000197,51.5206632
26.488600000000197,51.578859300000488
26.494030000000198,51.528846300000524
26.553760000000203,51.64554330000044
26.369140000000186,51.493989600000027
26.466880000000195,51.518843700000531
27.210790000000262,51.625538100000455
27.03703,51.495413710257274
26.868700000000231,51.478833300000559
26.504890000000199,51.57552510000049
26.510320000000199,51.585527700000483
27.808090000000316,51.258776100000716
26.477740000000196,51.5206632
26.553760000000203,51.602198700000471
26.314840000000181,51.465496500000569
26.564620000000204,51.672216900000421
26.933860000000237,51.622203900000457
26.532040000000201,51.582193500000486
26.374570000000187,51.517329
26.548330000000202,51.63220650000045
27.897299448902164,51.256244681560254
26.488600000000197,51.525512100000526
26.5157500000002,51.585527700000483
26.510320000000199,51.582193500000486
27.03703,51.506389939115188
26.472310000000196,51.5273316
27.221650000000263,51.618869700000459
26.151940000000167,51.228653800000025
26.320270000000182,51.462162300000571
27.309306593186957,51.579271313426261
26.901280000000234,51.292118100000692
26.390860000000188,51.545517300000512
27.897299448902164,51.311125825849821
27.79962637274782,51.261732795989211
27.03703,51.577735426691625
26.456020000000194,51.534
26.456020000000194,51.522177900000528
26.494030000000198,51.5239974
26.559190000000203,51.635540700000448
26.385430000000188,51.542183100000514
26.217100000000173,51.477318600000039
26.390860000000188,51.515509500000533
27.210790000000262,51.605532900000469
26.358280000000185,51.497323800000025
27.172780000000259,51.615535500000462
26.5211800000002,51.578859300000488
26.40715000000019,51.5306658
26.418010000000191,51.497323800000025
27.883346152308686,51.305637711420864
26.461450000000195,51.49217010000055
26.923000000000236,51.35213370000065
26.472310000000196,51.517329
26.423440000000191,51.460647600000051
27.102190000000252,51.642209100000443
26.532040000000201,51.588861900000481
26.162800000000168,51.23532220000002
27.869392855715208,51.305637711420864
27.050983296593479,51.420762129651337
27.194500000000261,51.628872300000452
26.211670000000172,51.408815100000609
27.827532965934775,51.256244681560254
26.124790000000164,51.332128500000664
27.050983296593479,51.413091993822924
26.461450000000195,51.5206632
26.200810000000171,51.248659
26.532040000000201,51.592196100000479
27.129340000000255,51.57552510000049
26.499460000000198,51.5273316
26.5157500000002,51.483987
27.167350000000258,51.605532900000469
26.526610000000201,51.682219500000414
26.380000000000187,51.517329
26.917570000000236,51.348799500000652
27.050983296593479,51.506389939115188
26.456020000000194,51.507326400000018
26.5211800000002,51.57552510000049
26.488600000000197,51.5239974
26.575480000000205,51.652211700000436
27.03703,51.709450172986585
26.369140000000186,51.522177900000528
26.401720000000189,51.528846300000524
26.385430000000188,51.545517300000512
26.309410000000181,51.467316
27.869392855715208,51.300149596991908
27.102190000000252,51.635540700000448
26.162800000000168,51.231988
26.483170000000197,51.5306658
27.2814,51.464020910418171
26.494030000000198,51.487321200000032
26.499460000000198,51.592196100000479
26.130220000000165,51.342131100000657
26.472310000000196,51.525512100000526
26.553760000000203,51.665548500000426
27.050983296593479,51.418580108251881
27.18907000000026,51.622203900000457
26.526610000000201,51.585527700000483
27.134770000000255,51.582193500000486
26.466880000000195,51.517329
26.423440000000191,51.462162300000571
26.504890000000199,51.582193500000486
26.884990000000233,51.302120700000685
26.461450000000195,51.517329
26.798110000000225,51.712227300000393
27.161920000000258,51.602198700000471
26.227960000000174,51.408815100000609
26.423440000000191,51.49065540000003
26.168230000000168,51.412149300000607
27.031600000000246,51.502172700000543
26.510320000000199,51.558854100000502
26.466880000000195,51.483987
26.472310000000196,51.522177900000528
27.18364000000026,51.628872300000452
26.466880000000195,51.49217010000055
26.385430000000188,51.525512100000526
26.494030000000198,51.5621883000005
26.385430000000188,51.518843700000531
26.472310000000196,51.5239974
26.130220000000165,51.345465300000654
26.5211800000002,51.602198700000471
26.494030000000198,51.658880100000431
26.542900000000202,51.595530300000476
27.161920000000258,51.615535500000462
26.461450000000195,51.483987
26.477740000000196,51.538848900000517
26.499460000000198,51.488835900000552
26.510320000000199,51.5621883000005
26.466880000000195,51.482167500000557
27.216220000000263,51.628872300000452
26.162800000000168,51.412149300000607
26.456020000000194,51.518843700000531
26.331130000000183,51.497323800000025
27.031600000000246,51.50399220000002
26.358280000000185,51.493989600000027
26.884990000000233,51.338796900000659
27.210790000000262,51.618869700000459
27.210790000000262,51.618869700000459
26.5157500000002,51.598864500000474
26.542900000000202,51.635540700000448
26.499460000000198,51.588861900000481
26.358280000000185,51.488835900000552
26.331130000000183,51.497323800000025
26.559190000000203,51.675551100000419
26.526610000000201,51.592196100000479
26.542900000000202,51.63220650000045
26.515312,51.574238
26.524374,51.588412
27.153431,51.588868
26.900647,51.325369
26.211670000000172,51.473984400000042
26.352850000000185,51.493989600000027
26.504890000000199,51.572190900000493
26.575480000000205,51.63220650000045
26.483170000000197,51.5306658
26.466880000000195,51.513994800000013
26.314840000000181,51.463981800000049
26.483170000000197,51.5306658
27.161920000000258,51.605532900000469
26.483170000000197,51.5306658
26.461450000000195,51.518843700000531
26.369140000000186,51.5239974
26.217100000000173,51.473984400000042
26.456020000000194,51.507326400000018
26.555139,51.601393
26.559172,51.602028
25.614370000000118,51.285449700000697
26.217100000000173,51.405480900000612
26.477740000000196,51.534
26.895850000000234,51.292118100000692
26.90178,51.325326
26.575480000000205,51.63220650000045
26.450590000000194,51.532180500000521
26.884990000000233,51.335462700000662
26.919303,51.351442
26.527298,51.586462
26.162800000000168,51.392144100000621
26.206240000000172,51.477318600000039
26.423440000000191,51.49065540000003
26.18452000000017,51.375473100000633
26.358280000000185,51.49217010000055
26.559190000000203,51.668882700000424
26.380000000000187,51.542183100000514
26.461450000000195,51.534
26.472310000000196,51.5273316
27.200583,51.637439
26.385430000000188,51.517329
26.466880000000195,51.532180500000521
26.570050000000204,51.628872300000452
26.504890000000199,51.5273316
26.369140000000186,51.5239974
26.884990000000233,51.335462700000662
26.288366,51.373808
26.358280000000185,51.497323800000025
26.516189,51.568462
26.499460000000198,51.522177900000528
26.575480000000205,51.63220650000045
26.347420000000184,51.493989600000027
27.210790000000262,51.618869700000459
26.217100000000173,51.408815100000609
26.505046,51.568161
26.477740000000196,51.534
27.104335,51.582387
26.575480000000205,51.63220650000045
26.537470000000202,51.595530300000476
26.456020000000194,51.532180500000521
26.906710000000235,51.35213370000065
26.494030000000198,51.485501700000555
26.542900000000202,51.63220650000045
26.380000000000187,51.5206632
26.200810000000171,51.43548870000059
26.530129,51.588712
26.320270000000182,51.467316
26.526610000000201,51.598864500000474
26.374570000000187,51.5273316
26.374570000000187,51.5273316
26.466880000000195,51.534
26.548330000000202,51.635540700000448
27.161920000000258,51.605532900000469
26.575480000000205,51.635540700000448
26.461450000000195,51.5306658
26.489403,51.578135
26.504890000000199,51.572190900000493
26.472310000000196,51.5273316
26.504890000000199,51.528846300000524
26.537470000000202,51.582193500000486
26.466880000000195,51.532180500000521
26.499460000000198,51.57552510000049
26.477740000000196,51.487321200000032
26.472310000000196,51.5273316
26.456020000000194,51.532180500000521
26.548330000000202,51.638874900000445
26.906710000000235,51.35213370000065
26.483170000000197,51.532180500000521
26.526610000000201,51.57552510000049
26.5157500000002,51.57552510000049
26.559190000000203,51.602198700000471
26.5157500000002,51.578859300000488
26.977300000000241,51.462162300000571
26.472310000000196,51.5273316
26.510741,51.573151
26.358280000000185,51.49217010000055
26.494030000000198,51.487321200000032
26.884990000000233,51.342131100000657
26.483170000000197,51.528846300000524
26.575480000000205,51.635540700000448
26.314840000000181,51.463981800000049
26.380000000000187,51.542183100000514
26.884990000000233,51.342131100000657
26.586340000000206,51.675551100000419
26.900647,51.325369
26.510320000000199,51.578859300000488
25.614370000000118,51.285449700000697
26.461450000000195,51.5306658
26.211670000000172,51.477318600000039
26.890420000000233,51.292118100000692
26.586340000000206,51.675551100000419
26.466880000000195,51.517329
27.123910000000254,51.568856700000495
26.358280000000185,51.498838500000545
27.107620000000253,51.582193500000486
26.461450000000195,51.5306658
26.539739,51.595497
27.153431,51.588868
26.472310000000196,51.5239974
27.104335,51.582387
26.466880000000195,51.532180500000521
26.206240000000172,51.302120700000685
26.570050000000204,51.672216900000421
26.483170000000197,51.522177900000528
26.575480000000205,51.635540700000448
26.499704,51.569066
26.494030000000198,51.57552510000049
26.499460000000198,51.49065540000003
26.477740000000196,51.5306658
26.466880000000195,51.513994800000013
26.502581,51.586382
26.507345,51.569426
26.586340000000206,51.675551100000419
26.472310000000196,51.487321200000032
26.472310000000196,51.517329
26.211670000000172,51.472164900000564
26.352850000000185,51.497323800000025
26.499460000000198,51.5239974
26.868700000000231,51.292118100000692
26.483170000000197,51.528846300000524
26.537470000000202,51.582193500000486
26.477740000000196,51.525512100000526
26.539739,51.595497
26.352850000000185,51.493989600000027
26.494030000000198,51.57552510000049
26.466880000000195,51.534
27.031600000000246,51.500658
26.456020000000194,51.534
26.5157500000002,51.5306658
26.18452000000017,51.442157100000586
26.472310000000196,51.5306658
26.483170000000197,51.538848900000517
26.503643,51.592516
26.516854,51.567381
26.504890000000199,51.518843700000531
26.466880000000195,51.5273316
26.477740000000196,51.5306658
26.868700000000231,51.475499100000562
26.559190000000203,51.642209100000443
26.502581,51.586382
26.499460000000198,51.528846300000524
26.884990000000233,51.335462700000662
26.526610000000201,51.598864500000474
26.477740000000196,51.5206632
26.575480000000205,51.635540700000448
26.358280000000185,51.49217010000055
26.510320000000199,51.578859300000488
26.293120000000179,51.375473100000633
26.385430000000188,51.5239974
26.358280000000185,51.495504300000547
26.483170000000197,51.5239974
28.247920000000356,51.625538100000455
26.358280000000185,51.49065540000003
26.352850000000185,51.497323800000025
26.884990000000233,51.342131100000657
26.20436,51.311078
26.890420000000233,51.292118100000692
26.895850000000234,51.288783900000695
26.211670000000172,51.472164900000564
26.483170000000197,51.538848900000517
26.500821,51.563661
26.483170000000197,51.534
26.494030000000198,51.5239974
26.502581,51.586382
26.483170000000197,51.522177900000528
27.200583,51.637439
26.461450000000195,51.5306658
26.890420000000233,51.292118100000692
26.211670000000172,51.477318600000039
26.499460000000198,51.588861900000481
26.580910000000205,51.675551100000419
26.499460000000198,51.588861900000481
26.510320000000199,51.578859300000488
26.541966,51.597039
26.5157500000002,51.57552510000049
26.314840000000181,51.463981800000049
26.157370000000167,51.23532220000002
26.369140000000186,51.5206632
27.129340000000255,51.638874900000445
26.900647,51.325369
26.358280000000185,51.49217010000055
26.502581,51.586382
26.472310000000196,51.517329
26.488600000000197,51.528846300000524
26.570050000000204,51.628872300000452
26.483170000000197,51.528846300000524
26.562665,51.612533
26.499460000000198,51.5206632
26.461450000000195,51.535514700000519
27.123910000000254,51.572190900000493
27.162097,51.604685
26.542900000000202,51.63220650000045
26.456020000000194,51.5306658
26.499460000000198,51.49065540000003
26.504890000000199,51.572190900000493
27.123910000000254,51.572190900000493
26.483170000000197,51.5273316
26.466880000000195,51.5239974
26.575480000000205,51.635540700000448
26.524374,51.588412
26.483170000000197,51.528846300000524
26.50853,51.561008
26.428870000000192,51.495504300000547
26.472310000000196,51.517329
26.494030000000198,51.57552510000049
26.895850000000234,51.328794300000666
26.494030000000198,51.57552510000049
26.504890000000199,51.518843700000531
26.483170000000197,51.5306658
26.162800000000168,51.238656400000018
26.428870000000192,51.495504300000547
26.499460000000198,51.522177900000528
26.428870000000192,51.493989600000027
26.561354,51.610657
26.466880000000195,51.5273316
